# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.10700    695560163.62850380 18028920.28964958
0.10800    660418137.19501483 10797837.05130298
0.10900    625949348.84273505 15492247.11301043
0.11000    592451372.86968946 11837178.98710701
0.11100    560169950.98534238 9410855.61955439
0.11200    529278508.74525809 11662652.48924582
0.11300    499920704.32799017 11968102.22507997
0.11400    472187540.52169645 12217853.18626952
0.11500    446093976.67886049 8538239.11568189
0.11600    421650730.05890417 8879964.79321128
0.11700    398831967.15992594 7765258.76630806
0.11800    377557454.59329957 7413340.97009527
0.11900    357776890.19430137 9015978.05756372
0.12000    339406828.59238905 7392281.07495495
0.12100    322377625.86405265 7669364.08059518
0.12200    306602788.34565288 7353868.22492071
0.12300    292018317.82525170 6517849.16094420
0.12400    278563943.45295399 8356918.69734548
0.12500    266200922.13560170 8049916.26469656
0.12600    254897702.10957286 4855801.45400950
0.12700    244606696.23191422 6105383.42567317
0.12800    235313220.99130508 6829966.56116384
0.12900    227010158.50135359 5754707.78924068
0.13000    219662224.98887235 5179635.50937907
0.13100    213248019.06423759 4222310.97650159
0.13200    207734468.81498218 4973163.41786721
0.13300    203090245.88334572 4082114.13469832
0.13400    199258328.38113064 4438479.47394453
0.13500    196181527.20998910 4402313.67815334
0.13600    193778195.03737393 6769641.56282435
0.13700    191971195.97708228 4371184.33851378
0.13800    190662321.90670741 4372840.55913487
0.13900    189773388.53150564 5579337.88593769
0.14000    189186249.56357962 4401418.30367015
0.14100    188812480.97527364 5630388.44822844
0.14200    188550407.90594137 6066609.66050712
0.14300    188318592.52096289 7321827.22256810
0.14400    188032682.02519906 4498682.12965519
0.14500    187632030.22324133 4520055.82129852
0.14600    187068994.73020884 5362332.98690594
0.14700    186289766.51112530 4135633.01165176
0.14800    185287543.56947541 4555294.47356831
0.14900    184033964.69727826 6211146.60158000
0.15000    182546578.18349752 4548148.21003665
0.15100    180832899.73031133 5359887.40091253
0.15200    178924180.51530883 4927572.16390899
0.15300    176826909.54897442 6943993.06566848
0.15400    174595249.88554835 5277141.67682437
0.15500    172242069.34394366 5239603.99671528
0.15600    169809857.29750776 4398924.56089882
0.15700    167321752.60639271 4758630.86871811
0.15800    164799444.99701437 5109607.03329936
0.15900    162255382.34651142 6230606.97619436
0.16000    159711328.98570380 5399840.28789225
0.16100    157159691.40848431 4582776.81779797
0.16200    154605246.95443812 4914128.00642341
0.16300    152029885.80150872 5609903.05090702
0.16400    149446281.62608272 4808434.33832341
0.16500    146830126.06298974 4387284.37389162
0.16600    144188384.51646715 5779070.72426746
0.16700    141500439.94296649 4635554.63139802
0.16800    138774522.57975763 4925108.03890146
0.16900    136023719.57688475 4162326.01558960
0.17000    133254597.38070865 4443374.75947449
0.17100    130491545.20226133 4040018.43023694
0.17200    127763356.04420274 4310097.01968645
0.17300    125107304.01790027 3265300.78906931
0.17400    122567239.40585977 3860868.22361808
0.17500    120184267.09844181 3172864.80124558
0.17600    118003861.90517439 3133002.68155128
0.17700    116086121.02116112 3719399.49318751
0.17800    114464044.92065018 3380695.72640876
0.17900    113198492.98578319 5195811.07346418
0.18000    112307459.02129969 5183551.01597329
0.18100    111836204.55010596 3969067.08696799
0.18200    111774788.00073807 5829614.34355723
0.18300    112156852.12066789 4024188.04418943
0.18400    112958508.51066577 4701898.13887745
0.18500    114172044.37019648 3822480.22609612
0.18600    115761574.57411070 3896534.78425032
0.18700    117693449.10144378 3318955.42146411
0.18800    119908704.91447806 4759176.72290836
0.18900    122360573.02021238 3487276.49584102
0.19000    124976720.69242842 4296699.86041948
0.19100    127708071.35957813 3677992.62894125
0.19200    130463701.70542170 4154616.77712040
0.19300    133203571.64540529 3876224.11804303
0.19400    135847137.53725863 4768234.75287533
0.19500    138351259.57532951 6101290.83558923
0.19600    140669110.52284792 6650835.85981444
0.19700    142760029.42145142 7207954.22611943
0.19800    144590975.49798870 4316040.82258574
0.19900    146155777.93586242 6138542.96341353
0.20000    147432433.39522445 8001158.53850273
