# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.06500    1427130088.65495968 21192882.80788239
0.06600    1284025058.08758116 14194897.68131664
0.06700    1176750010.06036496 12002850.66433662
0.06800    1099401400.21311212 14792446.53228824
0.06900    1046452518.15884304 16481627.93265370
0.07000    1012844330.05716014 12944151.14428531
0.07100    994085709.41924071 15030576.63041749
0.07200    986319349.44090438 12960236.85879909
0.07300    986311861.55671501 12042868.39388322
0.07400    991391443.79987693 13383785.11851805
0.07500    999500660.44951701 11394308.06320400
0.07600    1009106336.61494601 15151732.35459571
0.07700    1019131723.68636322 14308610.07146591
0.07800    1028849981.82284260 14630247.42762406
0.07900    1037877780.70787466 13699987.34792447
0.08000    1046055796.59942400 17793409.93486394
0.08100    1053363312.60446727 16843280.15880202
0.08200    1059864370.90995777 19792968.05553226
0.08300    1065659906.94589674 14770047.00345802
0.08400    1070844865.73024487 13653272.67892688
0.08500    1075465901.02264524 18035564.00683208
0.08600    1079491625.17180824 14087366.36991510
0.08700    1082814400.71669793 17151780.91276077
0.08800    1085257416.72041583 17385824.63236493
0.08900    1086565919.43144751 17602368.72156742
0.09000    1086450332.74695659 20762066.83410279
0.09100    1084562570.46947169 19457053.42833750
0.09200    1080562917.55393338 24118165.45303737
0.09300    1074132066.46222854 15145262.84882599
0.09400    1064968176.93542469 18210956.68146476
0.09500    1052846103.76654840 19709279.98889885
0.09600    1037615438.88308024 16607035.87998367
0.09700    1019193597.21342421 14982146.58338971
0.09800    997606355.11882854 14814455.07005587
0.09900    972971307.55791461 16054027.32960568
0.10000    945470068.62565374 15756259.43461892
0.10100    915392695.44574916 15406059.78892649
0.10200    883096496.23871517 16372609.81037291
0.10300    848967332.11292791 23839003.80713546
0.10400    813452890.32108235 14093071.98782263
0.10500    777016038.38842833 14825466.70997993
0.10600    740071249.36590362 13065958.52235473
0.10700    703095934.14936316 18224247.47074189
0.10800    666470792.45384765 10896797.96944216
0.10900    630563199.16987121 15606439.91398161
0.11000    595682634.87864161 11901739.60508472
0.11100    562082571.08930802 9442987.63881358
0.11200    529938777.13538063 11677201.50390710
0.11300    499391252.27869338 11955427.14242305
0.11400    470521188.49656683 12174736.32558916
0.11500    443329467.64489490 8485326.41028024
0.11600    417806708.14902037 8799009.68797683
0.11700    393903879.53830546 7669308.89579636
0.11800    371515478.06907523 7294706.75545466
0.11900    350564800.12255782 8834233.37919531
0.12000    330942897.36242360 7207936.64408278
0.12100    312557233.95253980 7435736.94601455
0.12200    295302466.38865912 7082829.99001325
0.12300    279100974.71994561 6229534.04924998
0.12400    263885771.18773919 7916573.50864109
0.12500    249618036.20130751 7548449.77041415
0.12600    236275087.82744718 4501040.63521745
0.12700    223825942.33426958 5586695.78394409
0.12800    212280210.75030479 6161433.40741134
0.12900    201662065.51596305 5112133.60177517
0.13000    191974737.19181773 4526764.51635153
0.13100    183239906.71126568 3628150.32390543
0.13200    175471454.99863333 4200786.83069374
0.13300    168687088.90573728 3390610.64684884
0.13400    162879105.52423298 3628132.24660282
0.13500    158038232.11237758 3546378.09580711
0.13600    154128299.76458836 5384472.40615782
0.13700    151112229.51285318 3440825.62825383
0.13800    148926611.91202408 3415632.00526893
0.13900    147519675.38268751 4337078.66077976
0.14000    146793558.61588696 3415152.30225920
0.14100    146670394.59571072 4373711.37312127
0.14200    147050891.03063059 4731362.64206667
0.14300    147846939.97023743 5748289.29717587
0.14400    148960273.19642454 3563874.70433200
0.14500    150307929.84754318 3620918.20083372
0.14600    151813921.17792833 4351746.25585606
0.14700    153391139.19726342 3405283.45082867
0.14800    154994242.95635808 3810533.64285799
0.14900    156554799.19876686 5283724.72224874
0.15000    158047791.20184636 3937760.90358897
0.15100    159438266.82989579 4725750.45182248
0.15200    160715513.14501303 4426105.44086833
0.15300    161847228.59179488 6355740.96672100
0.15400    162849580.93116710 4922128.81592477
0.15500    163702434.67300713 4979828.29776580
0.15600    164418120.66830277 4259251.61692741
0.15700    164994038.77547589 4692430.68424240
0.15800    165429594.32815397 5129144.81423350
0.15900    165719429.45092204 6363626.39128233
0.16000    165869861.44021967 5608060.28000792
0.16100    165861909.68352523 4836533.51467656
0.16200    165690411.36337632 5266469.97379418
0.16300    165330150.80525818 6100682.85271403
0.16400    164786723.96068344 5302013.09374083
0.16500    164030613.73422724 4901234.96977248
0.16600    163063210.56948557 6535573.78818924
0.16700    161859087.41822171 5302503.95417721
0.16800    160421031.60216001 5693342.68037980
0.16900    158756474.43156195 4857948.34698865
0.17000    156866686.46815336 5230719.90727353
0.17100    154770530.04999429 4791695.83661793
0.17200    152492295.55940646 5144327.83362664
0.17300    150065261.43307024 3916703.50836740
0.17400    147531108.35874632 4647230.13277076
0.17500    144930616.93671861 3826168.46783004
0.17600    142311888.10658467 3778380.80767936
0.17700    139739913.62699041 4477267.04407282
0.17800    137256863.78511226 4053881.66336664
0.17900    134935295.92544267 6193530.37552040
0.18000    132809896.17332995 6129841.04742328
0.18100    130945288.43386281 4647248.50603742
0.18200    129355670.22223751 6746545.29913343
0.18300    128100513.05272211 4596246.62545519
0.18400    127185782.82158490 5294108.46004589
0.18500    126634519.44015422 4239723.91114977
0.18600    126443600.32903497 4256091.78814778
0.18700    126611899.51181678 3570455.73491871
0.18800    127113112.36430044 5045119.66810151
0.18900    127930946.18349370 3646032.13849534
0.19000    129021597.68657202 4435762.73804868
0.19100    130361123.99947351 3754400.54858051
0.19200    131880347.39953552 4199729.86138111
0.19300    133555658.77576278 3886469.85402057
0.19400    135319005.70617536 4749697.32472835
0.19500    137133760.79405597 6047599.13679786
0.19600    138954930.34747186 6569789.41729271
0.19700    140738490.07281274 7105886.69958320
0.19800    142443401.64313877 4251935.73998894
0.19900    144050963.38936681 6050140.74828283
0.20000    145523410.09759152 7897555.83924381
