# SAXS profile: number of points = 201, q_min = 0, q_max = 0.2, delta_q = 0.001
#    q    intensity    error
0.14700    192861070.54529974 4281515.96809268
0.14800    191739414.70347792 4713913.73288121
0.14900    190371487.12037084 6425037.99345094
0.15000    188780719.38230667 4703471.84533360
0.15100    186978577.84675995 5542045.30887918
0.15200    185000157.20474735 5094904.56983205
0.15300    182853615.24065983 7180661.80934913
0.15400    180596168.30287263 5458519.44454739
0.15500    178240407.83220530 5422073.46213948
0.15600    175830013.06222972 4554876.70334409
0.15700    173387158.77678278 4931131.02834547
0.15800    170932852.53424558 5299773.34296682
0.15900    168477147.84904251 6469522.78276853
0.16000    166040480.01633096 5613828.89433854
0.16100    163611661.48349705 4770916.27406632
0.16200    161192963.96223524 5123518.60140074
0.16300    158761767.76955581 5858309.50725469
0.16400    156328193.64077535 5029859.86784955
0.16500    153863099.43366772 4597429.62812871
0.16600    151370036.17508072 6066911.33633452
0.16700    148823339.48787352 4875452.83181591
0.16800    146227466.08011377 5189613.01621808
0.16900    143591614.87228164 4393903.62256339
0.17000    140918158.88326928 4698916.22984396
0.17100    138228072.86610788 4279541.33802021
0.17200    135546356.94784096 4572656.56756951
0.17300    132907650.36413674 3468889.83832047
0.17400    130353051.72218661 4106121.32316471
0.17500    127921392.13834022 3377124.91194561
0.17600    125656364.01070380 3336176.62204881
0.17700    123617442.23265308 3960703.03620062
0.17800    121836324.21550620 3598436.00566667
0.17900    120375100.94084170 5525217.39416040
0.18000    119251349.44786072 5504046.29374981
0.18100    118512514.98428279 4206009.35546925
0.18200    118149440.12857184 6162084.34098959
0.18300    118199314.83874670 4240991.61675575
0.18400    118640416.74825664 4938407.58044004
0.18500    119469052.12804480 3999824.05420697
0.18600    120653084.07389055 4061183.00179146
0.18700    122163262.86824855 3445004.17564315
0.18800    123945005.31859294 4919377.49351655
0.18900    125956661.14471826 3589765.01223176
0.19000    128130889.22658513 4405140.17974746
0.19100    130423869.21323395 3756207.61082220
0.19200    132749169.18999501 4227397.49260562
0.19300    135072448.49116957 3930608.43682457
0.19400    137317433.67402977 4819842.14971465
0.19500    139445636.99535224 6149552.88209286
0.19600    141414816.02591494 6686092.81766557
0.19700    143187685.02839902 7229546.55873462
0.19800    144734557.97806743 4320326.75981863
0.19900    146052442.36271733 6134202.86913632
0.20000    147121189.84115547 7984267.35002511
